project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;unmergeconfs
https://github.com/voldemort/voldemort;25ddea3ffc1f2931b5a3e11bc0f33144d6330cd6;2c25d8438;a48ac00617188a5ca4fae91f04d722c05fad0131;a0e207d40;0;1
