project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
https://github.com/jenkinsci/jenkins;f33506f4f6b428a49aeef4574df00ce483a65257;b431eb422a;d4419b5125aa9ecb7a03d5e07a35dffa79691ace;60085a0f10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;b3cd925a69071e0aee4fe81043d9aa0d23bd9f6a;f33506f4f6;7d29d4df37ae5602fed41430e8a67eedbe76889f;7dee930f33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;56f5abdf81e7dab02ed4927e38de0ce1c0fe39a1;b3cd925a69;d4419b5125aa9ecb7a03d5e07a35dffa79691ace;7db8e7f0ff;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;80b515e9b096c63ff70fb9bc4de660b2881ff045;2e920c7d5a;790068c8486cdd4741336f9d61de72a9a6537a30;00ccd23f64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;ca542c0a41addf97f9aca437441c5ee35c59cc5e;d8a5d61721;7c06a9ba946800151c5d9fc38793ac4bbd3fea5f;80b515e9b0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;53a320afd86844ad82c2d7fa7b64e4143e776c55;5f8f42624e;7d29d4df37ae5602fed41430e8a67eedbe76889f;3853b38139;0;0;0;0;0;0;0;0;0;0;0;163906238;-1095611902;0;0;0
https://github.com/jenkinsci/jenkins;01c8c5565229f82aa9c1dcb7e0b2c51f963837cf;36cfe89a90;80b515e9b096c63ff70fb9bc4de660b2881ff045;53a320afd8;1;2;0;0;0;0;0;0;0;0;0;130101822;-858345707;0;0;0
https://github.com/jenkinsci/jenkins;b32bc8d277bd8c9ab8d6e6f912c199a5dbc47de9;53a320afd8;88b922f183dcada4d6a5a21feaca9ec371458bdd;4f2e261505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;6f95e4005bf29f883fbcbc221e2f4e963bdfd9a9;7cbc8f5502;b32bc8d277bd8c9ab8d6e6f912c199a5dbc47de9;fdccc0e838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;e2c1ae15a3bc6a9e1dcde0bc139b34d2c5812214;b0f2c33564;53a320afd86844ad82c2d7fa7b64e4143e776c55;fdccc0e838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;616a62aab4b509a10fe50f26e93bbe7c627d249e;fdccc0e838;4f2e261505557fffbf9982def7f7cf2aa941ef3d;0437c31a6d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;b3ebef20ece11cd8cfed0eb32558065150a18c9d;616a62aab4;53a320afd86844ad82c2d7fa7b64e4143e776c55;9b4e831c13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;61712210ddb35518a80725df24ff95bef8bcc7c4;b3ebef20ec;53a320afd86844ad82c2d7fa7b64e4143e776c55;c79683bdd8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;e1d175c9817215a8c1cbca297426a31539a09e21;61712210dd;294f24bb2058f574478efa7945a9322d24b2c6e4;80b9ee6f4b;2;19;0;0;0;0;0;0;0;0;0;150516096;-1095942663;0;0;0
https://github.com/jenkinsci/jenkins;55d8f4d2ee74e057eb76ccfe706b0d4c115d2cd3;67bc3869c9;fdccc0e8384370684e25063e95f4a704773c53dd;a04b2dd63c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;cb9012eebf6f2709789eb8a3efb1951838b8442f;a04b2dd63c;fdccc0e8384370684e25063e95f4a704773c53dd;26e0ac5124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;c4dff1ba904e058a7fae4582121c3bb02b4184f7;cb9012eebf;e3b695fe5813cac13b47b35999d7a0bc03577e7e;8bb8057e8d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;8adc5e413935c6004abaf3df87482d9a593720e3;f3623d7b78;a04b2dd63c1605d305c0d0ecbb9918649d6ad0d5;c4dff1ba90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;a8a0b5a202ad42ee36d90aee590594b1a903f334;c4dff1ba90;c4dff1ba904e058a7fae4582121c3bb02b4184f7;bbec44313a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
