projectName;numberOfScenarios;conflictingScenarios;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs;scenariosWithSsmergeConf;scenariosWithTextualConf;scenariosOnlyWithSsmergeConf;scenariosOnlyWithTextualConf;scenariosWithRenamingConfs;scenariosWithDeletionConfs;scenariosWithTaeConfs;scenariosWithNereoConfs;scenariosWithInitBlocksConfs;scenariosWithAcidentalConfs;scenariosWithOrderingConfs;scenariosWithDuplicatedDeclarations
https://github.com/k9mail/k-9;1099;11;50;51;0;21;0;2;0;2;18;51;1789;6105033984;4102105251;0;6;27;7;9;2;4;0;3;2;0;1;7;3;0
